bin_id,start_time_s,end_time_s,label_time_s,x_cm,y_cm,arm,arm_fraction,is_transition
829,414.5,415,414.74,20.0207198489,-0.66274540254,east_open,1,False
830,415,415.5,415.24,23.2399820162,-0.250628624727,east_open,1,False
831,415.5,416,415.74,24.9107921367,-0.0162281308673,east_open,1,False
832,416,416.5,416.24,25.0254383117,0,east_open,1,False
833,416.5,417,416.74,25.0090429371,0.00232083872271,east_open,1,False
834,417,417.5,417.24,23.716237287,0.184490215637,east_open,1,False
835,417.5,418,417.74,20.7611228218,0.575212864044,east_open,1,False
836,418,418.5,418.24,16.7129833823,0.974447272401,east_open,1,False
837,418.5,419,418.74,12.1411028093,1.12637496061,east_open,1,False
838,419,419.5,419.24,7.61476494361,0.921080113695,east_open,1,False
839,419.5,420,419.74,3.70325362592,0.505533015454,east_open,0.72,True
840,420,420.5,420.24,0.975852697039,0.137791166509,center,1,False
841,420.5,421,420.74,0,0,center,1,False
842,421,421.5,421.24,0,0,center,1,False
843,421.5,422,421.74,0,0,center,1,False
844,422,422.5,422.24,0.00072387192862,0.0125229219343,center,1,False
845,422.5,423,422.74,0.058644994656,1.01667573629,center,1,False
846,423,423.5,423.24,0.190722390481,3.37676851066,north_closed,0.64,True
847,423.5,424,423.74,0.354705470444,6.73784314031,north_closed,1,False
848,424,424.5,424.24,0.4859747754,10.7449415205,north_closed,1,False
849,424.5,425,424.74,0.522964148296,15.0431055466,north_closed,1,False
850,425,425.5,425.24,0.446906160769,19.2773771139,north_closed,1,False
851,425.5,426,425.74,0.295734434585,23.0927981176,north_closed,1,False
852,426,426.5,426.24,0.13674484003,26.134410453,north_closed,1,False
853,426.5,427,426.74,0.0277582392894,28.0472560154,north_closed,1,False
854,427,427.5,427.24,0,28.5276951231,north_closed,1,False
855,427.5,428,427.74,0,28.5276951231,north_closed,1,False
856,428,428.5,428.24,0,28.5276951231,north_closed,1,False
857,428.5,429,428.74,0,28.5276951231,north_closed,1,False
858,429,429.5,429.24,0,28.5276951231,north_closed,1,False
859,429.5,430,429.74,-0.0368851951048,27.8890582873,north_closed,1,False
860,430,430.5,430.24,-0.154094359664,25.8220189242,north_closed,1,False
861,430.5,431,430.74,-0.31565283374,22.6688077606,north_closed,1,False
862,431,431.5,431.24,-0.461186602054,18.7843829014,north_closed,1,False
863,431.5,432,431.74,-0.524680793189,14.5237024512,north_closed,1,False
864,432,432.5,432.24,-0.474242354687,10.2417245146,north_closed,1,False
865,432.5,433,432.74,-0.335351652776,6.29340719656,north_closed,1,False
866,433,433.5,433.24,-0.172115897355,3.03370860161,north_closed,0.52,True
867,433.5,434,433.74,-0.047195779278,0.817586834522,center,1,False
868,434,434.5,434.24,-6.42811833657e-17,0,center,1,False
869,434.5,435,434.74,0,0,center,1,False
870,435,435.5,435.24,-0.0473621972163,-1.00118075509,center,1,False
871,435.5,436,435.74,-0.209867035855,-4.58484421649,south_closed,0.88,True
872,436,436.5,436.24,-0.398178681131,-9.92391763733,south_closed,1,False
873,436.5,437,436.74,-0.478562724498,-16.1227836914,south_closed,1,False
874,437,437.5,437.24,-0.385371796083,-22.2858250523,south_closed,1,False
875,437.5,438,437.74,-0.194268760825,-27.517424394,south_closed,1,False
876,438,438.5,438.24,-0.0386773699251,-30.9219643902,south_closed,1,False
877,438.5,439,438.74,0,-31.7391113087,south_closed,1,False
878,439,439.5,439.24,0,-31.7391113087,south_closed,1,False
879,439.5,440,439.74,0,-31.7391113087,south_closed,1,False
880,440,440.5,440.24,0.0473621972163,-30.7379305537,south_closed,1,False
881,440.5,441,440.74,0.209867035855,-27.1542670923,south_closed,1,False
882,441,441.5,441.24,0.398178681131,-21.8151936714,south_closed,1,False
883,441.5,442,441.74,0.478562724498,-15.6163276174,south_closed,1,False
884,442,442.5,442.24,0.385371796083,-9.45328625642,south_closed,1,False
885,442.5,443,442.74,0.194268760825,-4.22168691474,south_closed,0.8,True
886,443,443.5,443.24,0.0386773699251,-0.817146918585,center,1,False
887,443.5,444,443.74,0,0,center,1,False
888,444,444.5,444.24,0,0,center,1,False
889,444.5,445,444.74,0,0,center,1,False
890,445,445.5,445.24,-0.197291131096,0.957089904773,center,1,False
891,445.5,446,445.74,-0.908305359953,4.5958596635,north_closed,0.88,True
892,446,446.5,446.24,-1.66275902054,9.98177136872,north_closed,1,False
893,446.5,447,446.74,-1.81123349656,16.0748595761,north_closed,1,False
894,447,447.5,447.24,-1.21086745787,21.8351588413,north_closed,1,False
895,447.5,448,447.74,-0.409707385382,26.2227037199,north_closed,1,False
896,448,448.5,448.24,-0.00525782862251,28.1975287677,north_closed,1,False
897,448.5,449,448.74,0,28.2229871218,north_closed,1,False
898,449,449.5,449.24,0,28.2229871218,north_closed,1,False
899,449.5,450,449.74,0,28.2229871218,north_closed,1,False
900,450,450.5,450.24,0,28.2229871218,north_closed,1,False
901,450.5,451,450.74,0.0811303628653,27.8300299388,north_closed,1,False
902,451,451.5,451.24,0.677127539296,24.8668217328,north_closed,1,False
903,451.5,452,451.74,1.48765777239,19.8652812558,north_closed,1,False
904,452,452.5,452.24,1.8546705987,13.8653739522,north_closed,1,False
905,452.5,453,452.74,1.43019389839,7.90706526643,north_closed,1,False
906,453,453.5,453.24,0.614041946285,3.03032064276,north_closed,0.52,True
907,453.5,454,453.74,0.0568078194001,0.275105525543,center,1,False
908,454,454.5,454.24,0,0,center,1,False
909,454.5,455,454.74,0,0,center,1,False
910,455,455.5,455.24,0.016377863651,-0.229117110435,center,1,False
911,455.5,456,455.74,0.207355920546,-2.94739660813,center,0.52,True
912,456,456.5,456.24,0.502320385049,-7.90429203984,south_closed,1,False
913,456.5,457,456.74,0.677393230464,-14.0537211934,south_closed,1,False
914,457,457.5,457.24,0.57382716287,-20.3496018567,south_closed,1,False
915,457.5,458,457.74,0.287671168251,-25.7458518175,south_closed,1,False
916,458,458.5,458.24,0.0502917635582,-29.1963888637,south_closed,1,False
917,458.5,459,458.74,0,-29.9005165642,south_closed,1,False
918,459,459.5,459.24,0,-29.9005165642,south_closed,1,False
919,459.5,460,459.74,0,-29.9005165642,south_closed,1,False
920,460,460.5,460.24,0,-29.9005165642,south_closed,1,False
921,460.5,461,460.74,0,-29.9005165642,south_closed,1,False
922,461,461.5,461.24,-0.0443900235461,-29.2791437301,south_closed,1,False
923,461.5,462,461.74,-0.275805962654,-25.9281937105,south_closed,1,False
924,462,462.5,462.24,-0.56442262595,-20.5896874878,south_closed,1,False
925,462.5,463,462.74,-0.678869320366,-14.3097072742,south_closed,1,False
926,463,463.5,463.24,-0.513265415723,-8.13433528173,south_closed,1,False
927,463.5,464,463.74,-0.218373143668,-3.10965372267,south_closed,0.52,True
928,464,464.5,464.24,-0.0201388268135,-0.281744809141,center,1,False
929,464.5,465,464.74,0,0,center,1,False
930,465,465.5,465.24,0,0,center,1,False
931,465.5,466,465.74,0.0355681574856,-0.258221736275,center,1,False
932,466,466.5,466.24,0.306455009077,-2.25032472602,center,0.76,True
933,466.5,467,466.74,0.733289037745,-5.74423816112,south_closed,1,False
934,467,467.5,467.24,1.09449547621,-10.1795850097,south_closed,1,False
935,467.5,468,467.74,1.1601371822,-14.99598824,south_closed,1,False
936,468,468.5,468.24,0.884680880255,-19.63307082,south_closed,1,False
937,468.5,469,468.74,0.451651586525,-23.5304557181,south_closed,1,False
938,469,469.5,469.24,0.105534332233,-26.1277659022,south_closed,1,False
939,469.5,470,469.74,0,-26.8948458475,south_closed,1,False
940,470,470.5,470.24,0,-26.8948458475,south_closed,1,False
941,470.5,471,470.74,0,-26.8948458475,south_closed,1,False
942,471,471.5,471.24,-0.0202092347659,-26.7481436236,south_closed,1,False
943,471.5,472,471.74,-0.262419218868,-24.9739152239,south_closed,1,False
944,472,472.5,472.24,-0.680370306574,-21.6306311349,south_closed,1,False
945,472.5,473,472.74,-1.06323350873,-17.2786683887,south_closed,1,False
946,473,473.5,473.24,-1.17183240371,-12.4784040169,south_closed,1,False
947,473.5,474,473.74,-0.931107725225,-7.79021505154,south_closed,1,False
948,474,474.5,474.24,-0.503301936612,-3.77447852439,south_closed,0.72,True
949,474.5,475,474.74,-0.13629720852,-0.991571467297,center,1,False
950,475,475.5,475.24,0,0,center,1,False
951,475.5,476,475.74,0,0,center,1,False
952,476,476.5,476.24,0,0,center,1,False
953,476.5,477,476.74,-0.42247691882,0.0216324830802,center,1,False
954,477,477.5,477.24,-4.00009516725,0.198035569825,west_open,0.72,True
955,477.5,478,477.74,-9.97764413994,0.410094611747,west_open,1,False
956,478,478.5,478.24,-16.8361803405,0.430877106223,west_open,1,False
957,478.5,479,478.74,-23.0567602726,0.235589161282,west_open,1,False
958,479,479.5,479.24,-27.1204404399,0.0394443219206,west_open,1,False
959,479.5,480,479.74,-27.8914561586,0,west_open,1,False
960,480,480.5,480.24,-27.6648864962,-0.0116043794325,west_open,1,False
961,480.5,481,480.74,-24.4773329376,-0.170603981927,west_open,1,False
962,481,481.5,481.24,-18.7075754353,-0.390906443299,west_open,1,False
963,481.5,482,481.74,-11.8745574854,-0.442447613576,west_open,1,False
964,482,482.5,482.24,-5.49722258449,-0.263934515207,west_open,1,False
965,482.5,483,482.74,-1.09451422883,-0.0559226902596,center,1,False
966,483,483.5,483.24,0,0,center,1,False
967,483.5,484,483.74,0.00231795850536,0.0154818592329,center,1,False
968,484,484.5,484.24,0.370160682751,2.50310735026,center,0.6,True
969,484.5,485,484.74,1.06232136897,8.10326802849,north_closed,1,False
970,485,485.5,485.24,1.37307154873,15.1777874796,north_closed,1,False
971,485.5,486,485.74,0.929316521542,22.0884892893,north_closed,1,False
972,486,486.5,486.24,0.253691495555,27.1971970432,north_closed,1,False
973,486.5,487,486.74,0,28.901354835,north_closed,1,False
974,487,487.5,487.24,-0.0204841473873,28.7645343409,north_closed,1,False
975,487.5,488,487.74,-0.474080794683,25.6688177649,north_closed,1,False
976,488,488.5,488.24,-1.15732390854,19.722674228,north_closed,1,False
977,488.5,489,488.74,-1.34851595868,12.5642801444,north_closed,1,False
978,489,489.5,489.24,-0.815828881413,5.83181192863,north_closed,1,False
979,489.5,490,489.74,-0.173728343252,1.16344599486,center,0.96,True
980,490,490.5,490.24,0,0,center,1,False
981,490.5,491,490.74,0,0,center,1,False
982,491,491.5,491.24,0.1535075645,-0.630396100814,center,1,False
983,491.5,492,491.74,1.0032176107,-4.31238125778,south_closed,0.8,True
984,492,492.5,492.24,1.87946755614,-10.0521929359,south_closed,1,False
985,492.5,493,492.74,1.81015999134,-16.42078494,south_closed,1,False
986,493,493.5,493.24,0.878880874373,-21.9891110747,south_closed,1,False
987,493.5,494,493.74,0.0961725934343,-25.3281251448,south_closed,1,False
988,494,494.5,494.24,0,-25.7228315147,south_closed,1,False
989,494.5,495,494.74,0,-25.7228315147,south_closed,1,False
990,495,495.5,495.24,0,-25.7228315147,south_closed,1,False
991,495.5,496,495.74,-0.1535075645,-25.0924354139,south_closed,1,False
992,496,496.5,496.24,-1.0032176107,-21.4104502569,south_closed,1,False
993,496.5,497,496.74,-1.87946755614,-15.6706385788,south_closed,1,False
994,497,497.5,497.24,-1.81015999134,-9.30204657474,south_closed,1,False
995,497.5,498,497.74,-0.878880874373,-3.73372044003,south_closed,0.68,True
996,498,498.5,498.24,-0.0961725934343,-0.394706369921,center,1,False
997,498.5,499,498.74,0,0,center,1,False
998,499,499.5,499.24,0,0,center,1,False
999,499.5,500,499.74,-0.015953520718,0.0821757191177,center,1,False
1000,500,500.5,500.24,-0.51067062853,2.66070758962,center,0.56,True
1001,500.5,501,500.74,-1.38969959303,7.94260567255,north_closed,1,False
1002,501,501.5,501.24,-1.95728329577,14.6877937237,north_closed,1,False
1003,501.5,502,501.74,-1.67100809185,21.6561954988,north_closed,1,False
1004,502,502.5,502.24,-0.812861809419,27.6077347536,north_closed,1,False
1005,502.5,503,502.74,-0.120472010864,31.3023352439,north_closed,1,False
1006,503,503.5,503.24,0,31.9232596072,north_closed,1,False
1007,503.5,504,503.74,0,31.9232596072,north_closed,1,False
1008,504,504.5,504.24,0.0228803592752,31.8054027609,north_closed,1,False
1009,504.5,505,504.74,0.542033454899,29.094926778,north_closed,1,False
1010,505,505.5,505.24,1.42371947276,23.7306876325,north_closed,1,False
1011,505.5,506,505.74,1.96338725271,16.9527615685,north_closed,1,False
1012,506,506.5,506.24,1.64300692677,10.0012248303,north_closed,1,False
1013,506.5,507,506.74,0.77743992248,4.11615366221,north_closed,0.76,True
1014,507,507.5,507.24,0.104326352094,0.537624308359,center,1,False
1015,507.5,508,507.74,0,0,center,1,False
1016,508,508.5,508.24,-0.0224263378598,0.00652181907434,center,1,False
1017,508.5,509,508.74,-1.09120753504,0.316288988074,center,1,False
1018,509,509.5,509.24,-3.47988951403,0.978364154945,west_open,0.68,True
1019,509.5,510,509.74,-6.79796908496,1.73326055604,west_open,1,False
1020,510,510.5,510.24,-10.6549430579,2.21157142107,west_open,1,False
1021,510.5,511,510.74,-14.6603082431,2.14076462892,west_open,1,False
1022,511,511.5,511.24,-18.4235614505,1.56290258604,west_open,1,False
1023,511.5,512,511.74,-21.5541994903,0.798629765363,west_open,1,False
1024,512,512.5,512.24,-23.6617191725,0.203176922671,west_open,1,False
1025,512.5,513,512.74,-24.3613238607,0,west_open,1,False
1026,513,513.5,513.24,-24.3613238607,0,west_open,1,False
1027,513.5,514,513.74,-24.3613238607,0,west_open,1,False
1028,514,514.5,514.24,-23.7192158209,-0.186518829872,west_open,1,False
1029,514.5,515,514.74,-21.6607433392,-0.769579249185,west_open,1,False
1030,515,515.5,515.24,-18.5635323725,-1.5333060305,west_open,1,False
1031,515.5,516,515.74,-14.8180861106,-2.12589906445,west_open,1,False
1032,516,516.5,516.24,-10.8149077433,-2.22019418774,west_open,1,False
1033,516.5,517,516.74,-6.94450046059,-1.76021012711,west_open,1,False
1034,517,517.5,517.24,-3.59736745234,-1.00903187863,west_open,0.72,True
1035,517.5,518,517.74,-1.16401190842,-0.337237777371,center,1,False
1036,518,518.5,518.24,-0.0349370187219,-0.0101600387588,center,1,False
1037,518.5,519,518.74,0,0,center,1,False
1038,519,519.5,519.24,0.0400893539565,0.201473597019,center,1,False
1039,519.5,520,519.74,0.80600799622,4.43467736674,north_closed,0.76,True
1040,520,520.5,520.24,1.15036588164,11.3924875289,north_closed,1,False
1041,520.5,521,520.74,0.32636780329,17.3930035532,north_closed,1,False
1042,521,521.5,521.24,0,19.0535701475,north_closed,1,False
1043,521.5,522,521.74,0,19.0535701475,north_closed,1,False
1044,522,522.5,522.24,-0.578498596339,16.0221387109,north_closed,1,False
1045,522.5,523,522.74,-1.20668602574,9.38244475458,north_closed,1,False
1046,523,523.5,523.24,-0.540581278046,2.81638880885,center,0.52,True
1047,523.5,524,523.74,0,0,center,1,False
1048,524,524.5,524.24,0,0,center,1,False
1049,524.5,525,524.74,-0.108258920226,-1.07119629444,center,1,False
1050,525,525.5,525.24,-0.433186617446,-4.43462562535,south_closed,0.88,True
1051,525.5,526,525.74,-0.802518072812,-9.34072374185,south_closed,1,False
1052,526,526.5,526.24,-0.968278662911,-15.0181562511,south_closed,1,False
1053,526.5,527,526.74,-0.802518072812,-20.6955887604,south_closed,1,False
1054,527,527.5,527.24,-0.433186617446,-25.6016868769,south_closed,1,False
1055,527.5,528,527.74,-0.108258920226,-28.9651162078,south_closed,1,False
1056,528,528.5,528.24,0,-30.0363125023,south_closed,1,False
1057,528.5,529,528.74,0,-30.0363125023,south_closed,1,False
1058,529,529.5,529.24,0,-30.0363125023,south_closed,1,False
1059,529.5,530,529.74,0,-30.0363125023,south_closed,1,False
1060,530,530.5,530.24,0,-30.0363125023,south_closed,1,False
1061,530.5,531,530.74,0.0659306391008,-29.3848043932,south_closed,1,False
1062,531,531.5,531.24,0.357340213401,-26.4224689465,south_closed,1,False
1063,531.5,532,531.74,0.737147693817,-21.7631978357,south_closed,1,False
1064,532,532.5,532.24,0.961158555012,-16.1783254536,south_closed,1,False
1065,532.5,533,532.74,0.859336678257,-10.4391861928,south_closed,1,False
1066,533,533.5,533.24,0.511160650521,-5.31711444637,south_closed,1,False
1067,533.5,534,533.74,0.159631755406,-1.58344460692,center,0.92,True
1068,534,534.5,534.24,0.000963236215749,-0.00951106728605,center,1,False
1069,534.5,535,534.74,0,0,center,1,False
1070,535,535.5,535.24,0.000795038736373,-0.0182987252985,center,1,False
1071,535.5,536,535.74,0.0636111337134,-1.46929441375,center,1,False
1072,536,536.5,536.24,0.20140824924,-4.81745841367,south_closed,1,False
1073,536.5,537,536.74,0.353284794459,-9.46619691641,south_closed,1,False
1074,537,537.5,537.24,0.435208398314,-14.8189161134,south_closed,1,False
1075,537.5,538,537.74,0.394951676979,-20.2790221959,south_closed,1,False
1076,538,538.5,538.24,0.258737138764,-25.2499213553,south_closed,1,False
1077,538.5,539,538.74,0.106968549143,-29.135019783,south_closed,1,False
1078,539,539.5,539.24,0.0123606529779,-31.3377236703,south_closed,1,False
1079,539.5,540,539.74,0,-31.6222559623,south_closed,1,False
1080,540,540.5,540.24,0,-31.6222559623,south_closed,1,False
1081,540.5,541,540.74,-0.0216854016278,-31.1229371718,south_closed,1,False
1082,541,541.5,541.24,-0.128891308678,-28.6109590541,south_closed,1,False
1083,541.5,542,541.74,-0.283865644762,-24.5120414054,south_closed,1,False
1084,542,542.5,542.24,-0.409480352365,-19.4227780344,south_closed,1,False
1085,542.5,543,542.74,-0.429795066514,-13.9397627496,south_closed,1,False
1086,543,543.5,543.24,-0.33151642425,-8.6595893598,south_closed,1,False
1087,543.5,544,543.74,-0.176391067941,-4.17885167356,south_closed,0.84,True
1088,544,544.5,544.24,-0.0474445556026,-1.09414349954,center,1,False
1089,544.5,545,544.74,0,0,center,1,False
1090,545,545.5,545.24,0,0,center,1,False
1091,545.5,546,545.74,-0.0259257747347,1.09765963807,center,1,False
1092,546,546.5,546.24,-0.0937326699336,4.36913708181,north_closed,0.88,True
1093,546.5,547,546.74,-0.133771218237,8.74990943466,north_closed,1,False
1094,547,547.5,547.24,-0.0964274642688,13.1524326681,north_closed,1,False
1095,547.5,548,547.74,-0.0281586211282,16.4891627535,north_closed,1,False
1096,548,548.5,548.24,0,17.6827408748,north_closed,1,False
1097,548.5,549,548.74,0,17.6827408748,north_closed,1,False
1098,549,549.5,549.24,0,17.6827408748,north_closed,1,False
1099,549.5,550,549.74,0,17.6827408748,north_closed,1,False
1100,550,550.5,550.24,0.0159395223468,17.0105574619,north_closed,1,False
1101,550.5,551,550.74,0.0796882032103,14.0914442834,north_closed,1,False
1102,551,551.5,551.24,0.131665432822,9.84552739007,north_closed,1,False
1103,551.5,552,551.74,0.109008008339,5.36035081048,north_closed,1,False
1104,552,552.5,552.24,0.0403286317376,1.72345857315,center,0.88,True
1105,552.5,553,552.74,0.000532309898812,0.0223947066358,center,1,False
1106,553,553.5,553.24,0,0,center,1,False
1107,553.5,554,553.74,-0.0270595942055,0.671394305245,center,1,False
1108,554,554.5,554.24,-0.118395243823,2.98178165707,center,0.52,True
1109,554.5,555,554.74,-0.244109043806,6.53254660758,north_closed,1,False
1110,555,555.5,555.24,-0.35314647026,10.8989023079,north_closed,1,False
1111,555.5,556,555.74,-0.391831311814,15.6560619092,north_closed,1,False
1112,556,556.5,556.24,-0.339243398885,20.3792385625,north_closed,1,False
1113,556.5,557,556.74,-0.223591770456,24.6436454191,north_closed,1,False
1114,557,557.5,557.24,-0.100422808185,28.0244956301,north_closed,1,False
1115,557.5,558,557.74,-0.0179520324646,30.0970023465,north_closed,1,False
1116,558,558.5,558.24,0,30.5422242747,north_closed,1,False
1117,558.5,559,558.74,0,30.5422242747,north_closed,1,False
1118,559,559.5,559.24,0,30.5422242747,north_closed,1,False
1119,559.5,560,559.74,0,30.5422242747,north_closed,1,False
1120,560,560.5,560.24,0,30.5422242747,north_closed,1,False
1121,560.5,561,560.74,0.0378642713244,29.6020293826,north_closed,1,False
1122,561,561.5,561.24,0.137298439033,27.0646359387,north_closed,1,False
1123,561.5,562,561.74,0.264211563204,23.354830792,north_closed,1,False
1124,562,562.5,562.24,0.365174222728,18.8974007913,north_closed,1,False
1125,562.5,563,562.74,0.389379410341,14.1171327855,north_closed,1,False
1126,563,563.5,563.24,0.323665072512,9.43881362334,north_closed,1,False
1127,563.5,564,563.74,0.20290530678,5.28723015381,north_closed,1,False
1128,564,564.5,564.24,0.0835420747038,2.08716922573,center,0.84,True
1129,564.5,565,564.74,0.0106238195682,0.26341768795,center,1,False
1130,565,565.5,565.24,0,0,center,1,False
1131,565.5,566,565.74,0,0,center,1,False
1132,566,566.5,566.24,0,0,center,1,False
1133,566.5,567,566.74,0.169756629516,-0.975683180262,center,1,False
1134,567,567.5,567.24,0.695051056376,-4.19078507123,south_closed,0.8,True
1135,567.5,568,567.74,1.21898353926,-8.81474792714,south_closed,1,False
1136,568,568.5,568.24,1.28958867509,-13.9779044857,south_closed,1,False
1137,568.5,569,568.74,0.839487719706,-18.8105874846,south_closed,1,False
1138,569,569.5,569.24,0.272372737925,-22.4431296614,south_closed,1,False
1139,569.5,570,569.74,0.00166692736596,-24.005863754,south_closed,1,False
1140,570,570.5,570.24,0,-24.0154184983,south_closed,1,False
1141,570.5,571,570.74,0,-24.0154184983,south_closed,1,False
1142,571,571.5,571.24,0,-24.0154184983,south_closed,1,False
1143,571.5,572,571.74,0,-24.0154184983,south_closed,1,False
1144,572,572.5,572.24,-0.235944793355,-22.6558386782,south_closed,1,False
1145,572.5,573,572.74,-0.791699484206,-19.1568773929,south_closed,1,False
1146,573,573.5,573.24,-1.26949521997,-14.3882019045,south_closed,1,False
1147,573.5,574,573.74,-1.24590485048,-9.21947947546,south_closed,1,False
1148,574,574.5,574.24,-0.743464265563,-4.52037736808,south_closed,0.88,True
1149,574.5,575,574.74,-0.201695745793,-1.16056284467,center,1,False
1150,575,575.5,575.24,0,0,center,1,False
1151,575.5,576,575.74,0,0,center,1,False
1152,576,576.5,576.24,0,0,center,1,False
1153,576.5,577,576.74,-0.0207444750424,0.136310330023,center,1,False
1154,577,577.5,577.24,-0.319126001235,2.11666022684,center,0.76,True
1155,577.5,578,577.74,-0.835400985031,5.91222225997,north_closed,1,False
1156,578,578.5,578.24,-1.27216637772,10.8248379154,north_closed,1,False
1157,578.5,579,578.74,-1.31939612155,16.1563486793,north_closed,1,False
1158,579,579.5,579.24,-0.940674035291,21.2085960376,north_closed,1,False
1159,579.5,580,579.74,-0.412354619179,25.2834214763,north_closed,1,False
1160,580,580.5,580.24,-0.0538087221349,27.6826664815,north_closed,1,False
1161,580.5,581,580.74,0,28.0363182113,north_closed,1,False
1162,581,581.5,581.24,0,28.0363182113,north_closed,1,False
1163,581.5,582,581.74,0,28.0363182113,north_closed,1,False
1164,582,582.5,582.24,0,28.0363182113,north_closed,1,False
1165,582.5,583,582.74,0.0460152526773,27.7339094546,north_closed,1,False
1166,583,583.5,583.24,0.393054403435,25.4162093639,north_closed,1,False
1167,583.5,584,583.74,0.920006574282,21.395002499,north_closed,1,False
1168,584,584.5,584.24,1.31136402115,16.3684473741,north_closed,1,False
1169,584.5,585,584.74,1.28300008277,11.034702503,north_closed,1,False
1170,585,585.5,585.24,0.856794189698,6.09192639971,north_closed,1,False
1171,585.5,586,585.74,0.337086767406,2.23827757822,center,0.72,True
1172,586,586.5,586.24,0.0261623256338,0.171914552479,center,1,False
1173,586.5,587,586.74,0,0,center,1,False
1174,587,587.5,587.24,0.0440729833463,0.832769390129,center,1,False
1175,587.5,588,587.74,0.260914579928,5.20148796689,north_closed,0.92,True
1176,588,588.5,588.24,0.464918257801,11.8327997772,north_closed,1,False
1177,588.5,589,588.74,0.418765732338,19.0382024079,north_closed,1,False
1178,589,589.5,589.24,0.179800895918,25.129193446,north_closed,1,False
1179,589.5,590,589.74,0.00998496824013,28.4172704784,north_closed,1,False
1180,590,590.5,590.24,0,28.605689337,north_closed,1,False
1181,590.5,591,590.74,0,28.605689337,north_closed,1,False
1182,591,591.5,591.24,0,28.605689337,north_closed,1,False
1183,591.5,592,591.74,-0.00514236366092,28.5086567317,north_closed,1,False
1184,592,592.5,592.24,-0.160533049712,25.517756124,north_closed,1,False
1185,592.5,593,592.74,-0.403506951023,19.5888613175,north_closed,1,False
1186,593,593.5,593.24,-0.472180937385,12.4104747254,north_closed,1,False
1187,593.5,594,593.74,-0.281494883008,5.67109876069,north_closed,1,False
1188,594,594.5,594.24,-0.0560100572929,1.05923583644,center,1,False
1189,594.5,595,594.74,0,0,center,1,False
1190,595,595.5,595.24,0.10020288289,-0.257242495856,center,1,False
1191,595.5,596,595.74,1.17437297091,-3.16972457553,south_closed,0.56,True
1192,596,596.5,596.24,2.2190510253,-8.03456318113,south_closed,1,False
1193,596.5,597,596.74,1.70819313052,-13.224794541,south_closed,1,False
1194,597,597.5,597.24,0.419858573059,-17.1134548837,south_closed,1,False
1195,597.5,598,597.74,0,-18.1972817469,south_closed,1,False
1196,598,598.5,598.24,0,-18.1972817469,south_closed,1,False
1197,598.5,599,598.74,-0.204282830482,-17.6722974157,south_closed,1,False
1198,599,599.5,599.24,-1.39494044719,-14.3381063264,south_closed,1,False
1199,599.5,600,599.74,-2.25549869964,-9.31187291465,south_closed,1,False
